,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
1267,1282,FS-1421660,FED,FS-FIRESTAT,FS,USMOMTF,Mark Twain National Forest,0905,Mark Twain National Forest,6,WS-05-03,BKF0,OLD HONNIC CAMP,,,,,,2005,2453416.5,46,1240,7.0,Arson,2453416.5,46.0,1536,43.0,C,36.96305556,-92.0325,5.0,USFS,MO,91,091,Howell
1268,1283,FS-1421661,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,73,EC 23,BL4P,#2188,,,,,,2005,2453590.5,220,1845,1.0,Lightning,2453591.5,221.0,0800,0.1,A,43.92416667,-119.24861111,5.0,USFS,OR,25,025,Harney
1269,1284,FS-1421663,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,0618,Willamette National Forest,10,MF-6,BE1A,GROUND HOG,,,,,,2005,2453517.5,147,1705,1.0,Lightning,2453518.5,148.0,1500,0.1,A,43.57805556,-122.33888889,5.0,USFS,OR,39,039,Lane
1270,1285,FS-1421664,FED,FS-FIRESTAT,FS,USNMGNF,Gila National Forest,0306,Gila National Forest,4,502,BEY1,SOUTH FORK,,,,,,2005,2453506.5,136,1700,1.0,Lightning,2453509.5,139.0,1130,20.0,C,33.11583333,-107.89694444,5.0,USFS,NM,17,017,Grant
1271,1286,FS-1421666,FED,FS-FIRESTAT,FS,USORMHF,Mt. Hood National Forest,0606,Mt. Hood National Forest,15,509,BE01,DRY CREEK,,,,,,2005,2453577.5,207,1028,4.0,Campfire,2453577.5,207.0,1635,0.3,B,45.00527778,-121.76111111,5.0,USFS,OR,5,005,Clackamas
1272,1287,FS-1421667,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,0618,Willamette National Forest,11,MF-7,BE1A,COUGAR,,,,,,2005,2453518.5,148,1400,1.0,Lightning,2453521.5,151.0,1400,0.2,A,43.46638889,-122.32527778,5.0,USFS,OR,39,039,Lane
1273,1288,FS-1421669,FED,FS-FIRESTAT,FS,USNENBF,Nebraska National Forest,0207,Nebraska National Forest,18,1,BEW8,PASTURE 1N,,,,,,2005,2453607.5,237,1630,1.0,Lightning,2453607.5,237.0,2100,101.0,D,42.98361111,-104.02555556,5.0,USFS,NE,165,165,Sioux
1274,1289,FS-1421671,FED,FS-FIRESTAT,FS,USORUMF,Umatilla National Forest,0614,Umatilla National Forest,17,506-116,BE07,MATLOCK,,,,,,2005,2453583.5,213,1430,1.0,Lightning,2453583.5,213.0,1847,0.1,A,45.06527778,-119.17444444,5.0,USFS,OR,49,049,Morrow
1275,1290,FS-1421676,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,84,21,BEX6,STATE LINE,,,,,,2005,2453562.5,192,1611,3.0,Smoking,2453562.5,192.0,1754,0.3,B,33.81166667,-109.06,5.0,USFS,AZ,1,001,Apache
1276,1291,FS-1421679,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,85,22,BEX6,HIGHLAND,,,,,,2005,2453562.5,192,1345,5.0,Debris Burning,2453562.5,192.0,1815,0.3,B,33.82222222,-109.13416667,14.0,MISSING/NOT SPECIFIED,AZ,1,001,Apache
1277,1292,FS-1421680,FED,FS-FIRESTAT,FS,USORUMF,Umatilla National Forest,0614,Umatilla National Forest,23,607-152,BE07,JUBILEE,,,,,,2005,2453594.5,224,0600,4.0,Campfire,2453594.5,224.0,1400,0.1,A,45.82972222,-117.96388889,5.0,USFS,OR,61,061,Union
1278,1293,FS-1421681,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,74,EC 024,BL4P,LOST CREEK FIRE,,,,,,2005,2453590.5,220,1909,1.0,Lightning,2453591.5,221.0,1551,0.7,B,43.8925,-118.95388889,5.0,USFS,OR,25,025,Harney
1279,1294,FS-1421682,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,12,001,AVN9,BLUE,,,,,,2005,2453506.5,136,1224,9.0,Miscellaneous,2453506.5,136.0,1500,0.3,B,34.56972222,-111.22861111,5.0,USFS,AZ,5,005,Coconino
1280,1295,FS-1421684,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,76,EC 026,BL4P,#2200,,,,,,2005,2453591.5,221,1237,1.0,Lightning,2453591.5,221.0,1800,0.3,B,43.96888889,-119.05944444,5.0,USFS,OR,25,025,Harney
1281,1296,FS-1421685,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,57,5314,BE06,PAMO,,,,,,2005,2453582.5,212,1315,1.0,Lightning,2453582.5,212.0,1530,2.0,B,33.11083333,-116.84722222,5.0,USFS,CA,,,
1282,1297,FS-1421686,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,104,34,BEX6,SLAUGHTER,,,,,,2005,2453565.5,195,1000,1.0,Lightning,2453565.5,195.0,1500,0.1,A,33.62166667,-109.40666667,5.0,USFS,AZ,1,001,Apache
1283,1298,FS-1421687,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,78,EC 028,BL4P,SILVIES RIVER #1,,,,,,2005,2453593.5,223,0830,1.0,Lightning,2453595.5,225.0,1100,2.3,B,43.88083333,-119.13972222,5.0,USFS,OR,25,025,Harney
1284,1299,FS-1421690,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,81,EC  30,BL4P,#2252,,,,,,2005,2453605.5,235,1701,1.0,Lightning,2453605.5,235.0,2000,0.3,B,43.95138889,-119.05888889,5.0,USFS,OR,25,025,Harney
1285,1300,FS-1421691,FED,FS-FIRESTAT,FS,USKSPSF,Pike San Isabel National Forest and Grasslands,0212,Pike San Isabel National Forest and Grasslands,81,007,B1X0,ECHO,,,,,,2005,2453575.5,205,2015,1.0,Lightning,2453576.5,206.0,1153,780.0,E,36.97805556,-102.58305556,14.0,MISSING/NOT SPECIFIED,OK,,,
1286,1301,FS-1421694,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,80,006,B1X0,DELTA,CO-PSF-875,Carrizo Complex,,,CARRIZO COMPLEX,2005,2453575.5,205,1645,1.0,Lightning,2453577.5,207.0,1534,180.0,D,37.21722222,-103.19777778,13.0,STATE OR PRIVATE,CO,,,
1287,1302,FS-1421698,FED,FS-FIRESTAT,FS,USORFWF,Fremont-Winema National Forest,0602,Fremont-Winema National Forest,31,206,BE0X,SCAB  214,,,,,,2005,2453572.5,202,1800,1.0,Lightning,2453573.5,203.0,1500,0.1,A,42.22333333,-120.18416667,5.0,USFS,OR,37,037,Lake
1288,1303,FS-1421702,FED,FS-FIRESTAT,FS,USUTMLF,Manti-Lasal National Forest,0410,Manti-Lasal National Forest,29,5187,BEZ3,PHILADELPHIA,,,,,,2005,2453574.5,204,1625,1.0,Lightning,2453574.5,204.0,1810,0.1,A,39.30472222,-111.46083333,5.0,USFS,UT,39,039,Sanpete
1289,1304,FS-1421712,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,0618,Willamette National Forest,12,MF-8,BE1A,COFFEE POT,,,,,,2005,2453519.5,149,1300,1.0,Lightning,2453519.5,149.0,1600,0.1,A,43.60222222,-122.36777778,5.0,USFS,OR,39,039,Lane
1290,1305,FS-1421713,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,32,BM020,BE0Z,OR-MAF-078,,,,,,2005,2453579.5,209,1028,1.0,Lightning,2453580.5,210.0,1100,0.1,A,44.35555556,-118.87472222,5.0,USFS,OR,23,023,Grant
1291,1306,FS-1421714,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,33,BM021,BE0Z,OR-MAF-082,,,,,,2005,2453579.5,209,1238,1.0,Lightning,2453579.5,209.0,1652,0.3,B,44.17055556,-118.79027778,5.0,USFS,OR,23,023,Grant
1292,1307,FS-1421715,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,68,P4B1CX,B1CX,PEAK,,,,,,2005,2453572.5,202,1300,1.0,Lightning,2453572.5,202.0,1830,0.1,A,36.47,-115.79694444,5.0,USFS,NV,3,003,Clark
1293,1308,FS-1421717,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,69,P4B1BY,B1BY,WALLACE,,,,,,2005,2453572.5,202,0831,1.0,Lightning,2453573.5,203.0,1100,0.1,A,36.29583333,-115.76305556,5.0,USFS,NV,3,003,Clark
1294,1309,FS-1421720,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,35,BM022,BE0Z,OR-MAF-088,,,,,,2005,2453580.5,210,0550,1.0,Lightning,2453582.5,212.0,1135,0.5,B,44.34527778,-119.46333333,5.0,USFS,OR,23,023,Grant
1295,1310,FS-1421723,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,37,BM023,BE0Z,OR-MAF-094,,,,,,2005,2453582.5,212,1551,1.0,Lightning,2453582.5,212.0,2017,0.2,A,44.65527778,-118.92666667,5.0,USFS,OR,23,023,Grant
1296,1311,FS-1421724,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,70,P4B1BQ,B1BQ,COLD CREEK,,,,,,2005,2453571.5,201,1819,1.0,Lightning,2453572.5,202.0,1900,0.1,A,36.40138889,-115.76666667,5.0,USFS,NV,3,003,Clark
1297,1312,FS-1421725,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,78,004,B1X0,ALPHA,CO-PSF-875,Carrizo Complex,,,CARRIZO COMPLEX,2005,2453575.5,205,1630,1.0,Lightning,2453575.5,205.0,2200,2.0,B,37.30138889,-102.60638889,5.0,USFS,CO,,,
1298,1313,FS-1421728,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,38,BM024,BE0Z,OR-MAF-095,,,,,,2005,2453582.5,212,1558,1.0,Lightning,2453583.5,213.0,0630,0.1,A,44.30055556,-119.04888889,5.0,USFS,OR,23,023,Grant
1299,1314,FS-1421729,FED,FS-FIRESTAT,FS,USNVHTF,Humboldt-Toiyabe National Forest,0417,Humboldt-Toiyabe National Forest,71,P4B1C3,B1C3,BASE,,,,,,2005,2453572.5,202,1400,1.0,Lightning,2453572.5,202.0,1730,0.1,A,36.47527778,-115.84333333,5.0,USFS,NV,3,003,Clark
1300,1315,FS-1421731,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,39,BM025,BE0Z,OR-MAF-098,,,,,,2005,2453582.5,212,2128,1.0,Lightning,2453584.5,214.0,1250,2.0,B,44.675,-118.61111111,5.0,USFS,OR,23,023,Grant
1301,1316,FS-1421735,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,40,BM026,BE0Z,OR-MAF-104,,,,,,2005,2453582.5,212,2215,1.0,Lightning,2453583.5,213.0,1153,0.8,B,44.7175,-119.26277778,5.0,USFS,OR,23,023,Grant
1302,1317,FS-1421736,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,79,14,BEY5,WUI,,,,,,2005,2453563.5,193,1550,1.0,Lightning,2453563.5,193.0,1900,0.1,A,36.21388889,-106.62527778,5.0,USFS,NM,39,039,Rio Arriba
1303,1318,FS-1421741,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,41,BM027,BE0Z,OR-MAF-105,,,,,,2005,2453582.5,212,2221,1.0,Lightning,2453583.5,213.0,1443,0.2,A,44.68166667,-119.13388889,13.0,STATE OR PRIVATE,OR,23,023,Grant
1304,1319,FS-1421743,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,0618,Willamette National Forest,7,sh-01,BE1A,CRAZY LAMB,,,,,,2005,2453517.5,147,1855,1.0,Lightning,2453518.5,148.0,1600,0.1,A,44.40777778,-122.22138889,5.0,USFS,OR,43,043,Linn
1305,1320,FS-1421745,FED,FS-FIRESTAT,FS,USORWIF,Willamette National Forest,0618,Willamette National Forest,6,CZ-01,BE1A,COUGAR CREEK,,,,,,2005,2453517.5,147,1500,1.0,Lightning,2453518.5,148.0,1200,0.1,A,44.13444444,-122.20805556,5.0,USFS,OR,39,039,Lane
1306,1321,FS-1421748,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,44,BM029,BE0Z,OR-MAF-124,,,,,,2005,2453584.5,214,1800,1.0,Lightning,2453586.5,216.0,0744,0.1,A,44.32694444,-119.12027778,5.0,USFS,OR,23,023,Grant
1307,1322,FS-1421749,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,21,005,BE0G,WILCOX,,,,,,2005,2453608.5,238,2129,9.0,Miscellaneous,2453608.5,238.0,2300,0.1,A,40.75111111,-121.80416667,13.0,STATE OR PRIVATE,CA,,,
1308,1323,FS-1421750,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,10,405,BE0C,GLADIOLA,,,,,,2005,2453504.5,134,1130,4.0,Campfire,2453504.5,134.0,1215,0.1,A,32.68305556,-116.50722222,5.0,USFS,CA,,,
1309,1324,FS-1421752,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,52,BM031,BE0Z,OR-MAF-147,,,,,,2005,2453590.5,220,0643,1.0,Lightning,2453590.5,220.0,1527,0.5,B,44.20138889,-118.87972222,5.0,USFS,OR,23,023,Grant
1310,1325,FS-1421753,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,11,406,BE0C,BOB,,,,,,2005,2453505.5,135,0945,4.0,Campfire,2453505.5,135.0,1015,0.1,A,32.71138889,-116.55694444,5.0,USFS,CA,,,
1311,1326,FS-1421755,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,53,BM032,BE0Z,OR-MAF-154,,,,,,2005,2453590.5,220,1940,1.0,Lightning,2453591.5,221.0,0923,0.1,A,44.13194444,-118.73555556,5.0,USFS,OR,23,023,Grant
1312,1327,FS-1421756,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,12,547,BE0C,BARRIER,,,,,,2005,2453505.5,135,1100,4.0,Campfire,2453505.5,135.0,1215,0.1,A,32.71388889,-116.58694444,5.0,USFS,CA,,,
1313,1328,FS-1421757,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,54,BM033,BE0Z,OR-MAF-157,,,,,,2005,2453591.5,221,1138,1.0,Lightning,2453591.5,221.0,1800,0.4,B,44.12833333,-118.71694444,5.0,USFS,OR,23,023,Grant
1314,1329,FS-1421758,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,42,PNF-758,B4TW,MILLER,,,,,,2005,2453604.5,234,1458,9.0,Miscellaneous,2453604.5,234.0,2015,0.5,B,39.87222222,-121.1475,5.0,USFS,CA,63,063,Plumas
1315,1330,FS-1421787,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,15,408,BE0C,MOTORCYCLE,,,,,,2005,2453520.5,150,1115,2.0,Equipment Use,2453520.5,150.0,1143,0.1,A,32.8175,-116.52722222,5.0,USFS,CA,,,
1316,1331,FS-1421789,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,19,411,BE0C,MUSTARD,,,,,,2005,2453534.5,164,0857,9.0,Miscellaneous,2453534.5,164.0,0925,0.2,A,32.83666667,-116.73388889,14.0,MISSING/NOT SPECIFIED,CA,,,
1317,1332,FS-1421790,FED,FS-FIRESTAT,FS,USCAPNF,Plumas National Forest,0511,Plumas National Forest,46,PNF-787,B5GR,ENGLAND,,,,,,2005,2453611.5,241,1812,9.0,Miscellaneous,2453611.5,241.0,1840,0.1,A,39.96222222,-120.90388889,13.0,STATE OR PRIVATE,CA,63,063,Plumas
1318,1333,FS-1421791,FED,FS-FIRESTAT,FS,USMOMTF,Mark Twain National Forest,0905,Mark Twain National Forest,98,POT-13-05,BL6Q,FLATWOODS,,,,,,2005,2453459.5,89,0830,7.0,Arson,2453459.5,89.0,1025,0.03,A,37.92138889,-90.9525,5.0,USFS,MO,221,221,Washington
1319,1334,FS-1421800,FED,FS-FIRESTAT,FS,USMOMTF,Mark Twain National Forest,0905,Mark Twain National Forest,9,AVA-05-04,BKM4,BLAIR RIDGE,MO-MTF-000009,BLAIR RIDGE,,,,2005,2453419.5,49,1500,5.0,Debris Burning,2453420.5,50.0,1630,180.0,D,36.67277778,-92.88555556,13.0,STATE OR PRIVATE,MO,213,213,Taney
1320,1335,FS-1421801,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,105,35,BEX6,THREE FORKS,,,,,,2005,2453565.5,195,1200,1.0,Lightning,2453566.5,196.0,1800,5.0,B,33.83916667,-109.27944444,5.0,USFS,AZ,1,001,Apache
1321,1336,FS-1421807,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,106,36,BEX6,DOUBLE,,,,,,2005,2453565.5,195,1400,1.0,Lightning,2453565.5,195.0,1700,0.1,A,33.64,-109.39027778,5.0,USFS,AZ,11,011,Greenlee
1322,1337,FS-1421810,FED,FS-FIRESTAT,FS,USMOMTF,Mark Twain National Forest,0905,Mark Twain National Forest,11,AVA-05-05,BKZ6,BUZZARD ROOST,,,,,,2005,2453427.5,57,1542,7.0,Arson,2453427.5,57.0,1711,1.4,B,36.66583333,-92.61555556,5.0,USFS,MO,153,153,Ozark
1323,1338,FS-1421811,FED,FS-FIRESTAT,FS,USFLFNF,National Forests in Florida,0805,National Forests in Florida,12,05,BG1Q,PITTMAN,,,,,,2005,2453410.5,40,1515,9.0,Miscellaneous,2453411.5,41.0,1100,0.25,A,29.00166667,-81.67527778,13.0,STATE OR PRIVATE,FL,,,
1324,1339,FS-1421813,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,109,37,BEX6,DISTRICT,,,,,,2005,2453566.5,196,0830,1.0,Lightning,2453566.5,196.0,1600,0.1,A,33.57583333,-109.38277778,5.0,USFS,AZ,11,011,Greenlee
1325,1340,FS-1421817,FED,FS-FIRESTAT,FS,USFLFNF,National Forests in Florida,0805,National Forests in Florida,13,04,BG1N,BIG EDDY,,,,,,2005,2453412.5,42,1400,9.0,Miscellaneous,2453413.5,43.0,1200,13.6,C,30.30138889,-84.66888889,13.0,STATE OR PRIVATE,FL,,,
1326,1341,FS-1421818,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,31,414,BE0C,RAMP,,,,,,2005,2453543.5,173,2300,4.0,Campfire,2453543.5,173.0,2359,0.2,A,32.82,-116.54666667,5.0,USFS,CA,,,
1327,1342,FS-1421819,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,110,38,BEX6,CARLTON VISTA,,,,,,2005,2453566.5,196,0930,1.0,Lightning,2453566.5,196.0,1900,0.3,B,33.70194444,-109.155,5.0,USFS,AZ,11,011,Greenlee
1328,1343,FS-1421821,FED,FS-FIRESTAT,FS,USFLFNF,National Forests in Florida,0805,National Forests in Florida,14,05,BG1Q,EATON,,,,,,2005,2453413.5,43,1430,5.0,Debris Burning,2453413.5,43.0,1437,0.1,A,29.24194444,-81.87583333,13.0,STATE OR PRIVATE,FL,,,
1329,1344,FS-1421822,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,26,026,349R,RICE,,,,,,2005,2453608.5,238,1552,2.0,Equipment Use,2453608.5,238.0,1805,0.1,A,34.78055556,-119.46833333,14.0,MISSING/NOT SPECIFIED,CA,,,
1330,1345,FS-1421824,FED,FS-FIRESTAT,FS,USFLFNF,National Forests in Florida,0805,National Forests in Florida,15,06,BG1Q,NORWALK,,,,,,2005,2453413.5,43,2000,9.0,Miscellaneous,2453415.5,45.0,1200,4.0,B,29.42805556,-81.72972222,5.0,USFS,FL,,,
1331,1346,FS-1421825,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,112,39,BEX6,NOBLE,,,,,,2005,2453566.5,196,1745,1.0,Lightning,2453567.5,197.0,1200,0.1,A,33.91527778,-109.18777778,5.0,USFS,AZ,1,001,Apache
1332,1347,FS-1421828,FED,FS-FIRESTAT,FS,USFLFNF,National Forests in Florida,0805,National Forests in Florida,16,07,BG1Q,LYNNE,,,,,,2005,2453414.5,44,1352,5.0,Debris Burning,2453414.5,44.0,1429,0.25,A,29.22694444,-81.97194444,13.0,STATE OR PRIVATE,FL,,,
1333,1348,FS-1421830,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,33,415,BE0C,PINE,,,,,,2005,2453551.5,181,1400,2.0,Equipment Use,2453551.5,181.0,1600,0.1,A,32.91916667,-116.50333333,5.0,USFS,CA,,,
1334,1349,FS-1421831,FED,FS-FIRESTAT,FS,USCALPF,Los Padres National Forest,0507,Los Padres National Forest,23,023,B3GE,SECO,,,,,,2005,2453589.5,219,0400,9.0,Miscellaneous,2453589.5,219.0,1200,4.0,B,36.23083333,-121.45027778,5.0,USFS,CA,,,
1335,1350,FS-1421832,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,37,416,BE0C,WILLOWS,,,,,,2005,2453555.5,185,1813,2.0,Equipment Use,2453555.5,185.0,1830,0.5,B,32.83388889,-116.73027778,13.0,STATE OR PRIVATE,CA,,,
1336,1351,FS-1421836,FED,FS-FIRESTAT,FS,USFLFNF,National Forests in Florida,0805,National Forests in Florida,17,06,BG1Q,HORSESHOE LAKE,,,,,,2005,2453414.5,44,1137,9.0,Miscellaneous,2453414.5,44.0,1358,1.0,B,29.03333333,-81.42083333,5.0,USFS,FL,,,
1337,1352,FS-1421838,FED,FS-FIRESTAT,FS,USMTCGF,Custer Gallatin National Forest,0108,Custer National Forest,9,03-05-02,BX0C,WINDY,,,,,,2005,2453554.5,184,1100,1.0,Lightning,2453554.5,184.0,1550,0.3,B,45.62888889,-104.25305556,5.0,USFS,MT,11,011,Carter
1338,1353,FS-1421839,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,80,15,BEY5,CAPULIN,,,,,,2005,2453563.5,193,1615,1.0,Lightning,2453563.5,193.0,1944,0.1,A,36.18888889,-106.63833333,5.0,USFS,NM,39,039,Rio Arriba
1339,1354,FS-1421840,FED,FS-FIRESTAT,FS,USNMCAF,Carson National Forest,0302,Carson National Forest,362,362,F362,PECHO,,,,,,2005,2453605.5,235,2041,1.0,Lightning,2453607.5,237.0,1415,0.1,A,36.91666667,-107.34027778,5.0,USFS,NM,39,039,Rio Arriba
1340,1355,FS-1421842,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,79,005,B1X0,BURROWS DRAW,CO-PSF-875,Carrizo Complex,CO3702310256420050725,CARRIZO COMPLEX,CARRIZO COMPLEX,2005,2453575.5,205,1635,1.0,Lightning,2453576.5,206.0,1155,411.0,E,37.04083333,-102.58805556,5.0,USFS,CO,,,
1341,1356,FS-1421843,FED,FS-FIRESTAT,FS,USAROUF,Ouachita National Forest,0809,Ouachita National Forest,4,004,BK3K,ACE,,,,,,2005,2453435.5,65,1000,7.0,Arson,2453435.5,65.0,1400,6.0,B,34.80805556,-94.51777778,5.0,USFS,OK,,,
1342,1357,FS-1421846,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,70,003,BEX1,LIBERTY,,,,,,2005,2453568.5,198,1815,1.0,Lightning,2453568.5,198.0,1845,12.0,C,37.3075,-102.72166667,5.0,USFS,CO,,,
1343,1358,FS-1421848,FED,FS-FIRESTAT,FS,USMTCGF,Custer Gallatin National Forest,0108,Custer National Forest,13,03-05-03,B3QA,DEAD TREE,,,,,,2005,2453590.5,220,2000,1.0,Lightning,2453590.5,220.0,2200,0.1,A,45.59361111,-104.1775,5.0,USFS,MT,11,011,Carter
1344,1359,FS-1421854,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,40,538,BE0C,PAUMA,CA-MVU-5092,PAUMA,,,,2005,2453556.5,186,1405,7.0,Arson,2453556.5,186.0,2000,70.0,C,33.345,-116.99277778,14.0,MISSING/NOT SPECIFIED,CA,,,
1345,1360,FS-1421855,FED,FS-FIRESTAT,FS,USMTCGF,Custer Gallatin National Forest,0108,Custer National Forest,14,03-05-04,B3QW,BLACKTAIL FIRE,,,,,,2005,2453590.5,220,2135,1.0,Lightning,2453591.5,221.0,0745,0.1,A,45.57388889,-104.13916667,5.0,USFS,MT,11,011,Carter
1346,1361,FS-1421856,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,5,531,BE0C,HARRISON,CA-MVU-002516,HARRISON,,,,2005,2453472.5,102,1535,2.0,Equipment Use,2453472.5,102.0,1740,3.0,B,33.32222222,-116.96527778,14.0,MISSING/NOT SPECIFIED,CA,,,
1347,1362,FS-1421857,FED,FS-FIRESTAT,FS,USMTCGF,Custer Gallatin National Forest,0108,Custer National Forest,15,03-05-05,B3TE,BRONCO SAM,,,,,,2005,2453591.5,221,1815,1.0,Lightning,2453591.5,221.0,2030,0.1,A,45.76083333,-104.66194444,5.0,USFS,MT,11,011,Carter
1348,1363,FS-1421858,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,63,5316,BE0C,TOBACCO,,,,,,2005,2453594.5,224,1546,9.0,Miscellaneous,2453594.5,224.0,1615,0.1,A,33.275,-116.83333333,14.0,MISSING/NOT SPECIFIED,CA,,,
1349,1364,FS-1421859,FED,FS-FIRESTAT,FS,USMTCGF,Custer Gallatin National Forest,0108,Custer National Forest,16,03-05-06,B3S0,DOUBLE X,,,,,,2005,2453591.5,221,1645,1.0,Lightning,2453593.5,223.0,1430,8.5,B,45.59416667,-104.2225,5.0,USFS,MT,11,011,Carter
1350,1365,FS-1421861,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,34,537,BE0C,PALOMAR,,,,,,2005,2453553.5,183,1330,9.0,Miscellaneous,2453553.5,183.0,1445,1.0,B,33.325,-116.96111111,14.0,MISSING/NOT SPECIFIED,CA,,,
